marca,modelo,geracoes,trims,carrocerias,n_urls,fonte
DODGE,CORONET,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|6TH GEN|7TH GEN,RT,,10,classic.com
DODGE,CUSTOM,,,,1,classic.com
DODGE,CUSTOM 880,,,,1,classic.com
DODGE,CUSTOM ROYAL,,,,1,classic.com
DODGE,D SERIES,1ST GEN|2ND GEN|3RD GEN|D100|D150|D200|D300|W100|W150|W200|W300|W400,LIL RED EXPRESS|WARLOCK,,15,classic.com
DODGE,DAKOTA,1ST GEN|2ND GEN,LIL RED EXPRESS|SHELBY DAKOTA|SPORT CONVERTIBLE,,7,classic.com
DODGE,DART,1ST GEN|2ND GEN|3RD GEN|4TH GEN,DEMON|GT|GTS|SPORT|SWINGER,,12,classic.com
DODGE,DAYTONA,,,,1,classic.com
DODGE,DELUXE,,,,1,classic.com
DODGE,DIPLOMAT,,,,1,classic.com
DODGE,DURANGO,1ST GEN|2ND GEN|3RD GEN,HENNESSEY|RT|SHELBY SP360|SRT|SRT HELLCAT,,10,classic.com
DODGE,DYNASTY,,,,1,classic.com
DODGE,EIGHT,,,,1,classic.com
DODGE,FIREARROW,,,,1,classic.com
DODGE,FIRST SERIES,,,,1,classic.com
DODGE,FORE POINT SERIES,,,,1,classic.com
DODGE,FOUR,,,,1,classic.com
DODGE,INTREPID,,,,1,classic.com
DODGE,LA FEMME,,,,1,classic.com
DODGE,LANCER,1ST GEN|2ND GEN,,,3,classic.com
DODGE,LUXURY LINER,,,,1,classic.com
DODGE,M37,,,,1,classic.com
DODGE,MAGNUM B PLATFORM,,,,1,classic.com
DODGE,MAGNUM LX PLATFORM,,,,1,classic.com
DODGE,MATADOR,,,,1,classic.com
DODGE,MEADOWBROOK,,,,1,classic.com
DODGE,MEXICAN SUPER BEE,,,,1,classic.com
DODGE,MIRADA,,,,1,classic.com
DODGE,MODEL 30,,,,1,classic.com
DODGE,MONACO,,,,1,classic.com
DODGE,NASCAR,,,,1,classic.com
DODGE,NEON,,SRT 4,,2,classic.com
DODGE,OMNI,,GLH S,,2,classic.com
DODGE,POLARA,1ST GEN|2ND GEN|3RD GEN|4TH GEN,,,5,classic.com
DODGE,POWER WAGON,,TYPE D|TYPE G,,4,classic.com
DODGE,RAIDER,,,,1,classic.com
DODGE,RAM,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|D100|D150|D200|D250|D350|W100|W150|W200|W250|W350,1500|2500|3500|HENNESSEY|INDY PACE TRUCK|RHO|SRT 10|SST|TRX,,34,classic.com
DODGE,RAM 50,,,,1,classic.com
DODGE,RAM VAN,,,,1,classic.com
DODGE,RAMCHARGER,1ST GEN|2ND GEN|3RD GEN,,,4,classic.com
DODGE,RAMPAGE,,,,1,classic.com
DODGE,ROYAL,,,,1,classic.com
DODGE,SECOND SERIES,,,,1,classic.com
DODGE,SHADOW,,,,1,classic.com
DODGE,SIERRA,,,,1,classic.com
DODGE,SIX,,,,1,classic.com
DODGE,SPACEVAN,,,,1,classic.com
DODGE,SPIRIT,,,,1,classic.com
DODGE,STEALTH,,ES|RT|RT TWIN TURBO,,5,classic.com
DODGE,STRATUS,,,,1,classic.com
DODGE,SUPER BEE,,,,1,classic.com
DODGE,T V SERIES,,,,1,classic.com
DODGE,TOWN WAGON TOWN PANEL,,,,1,classic.com
DODGE,TRAVCO,,,,1,classic.com
DODGE,VIPER,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|RT10,ACR|ACR SR II|ACR X ZB II|ACR ZB II|COUPE ZB I|COUPE ZB II|GT|GT2 GTS R|GTS|GTS R|HENNESSEY|MAMBA EDITION|ROADSTER ZB I|ROADSTER ZB II|SRT|TA|VOI9 EDITION,,26,classic.com
DODGE,W SERIES,,,,1,classic.com
DODGE,WAYFARER,,,,1,classic.com
DODGE,WC SERIES,,,,1,classic.com
DONKERVOORT,D8,,GTO|GTO JD70,,4,classic.com
DONKERVOORT,S7,,,,1,classic.com
DONKERVOORT,S8,,,,1,classic.com
DUCATI,100,,,,1,classic.com
DUCATI,1098,,,,1,classic.com
DUCATI,1198,,,,1,classic.com
DUCATI,200,,,,1,classic.com
DUCATI,239,,,,1,classic.com
DUCATI,250,,24 HORAS|DIANA|DIANA MARK 3,,4,classic.com
DUCATI,350,,,,1,classic.com
DUCATI,350 SPORT DESMO,,,,1,classic.com
DUCATI,400 F3,,,,1,classic.com
DUCATI,450,,,,1,classic.com
DUCATI,48,,,,1,classic.com
DUCATI,50,,,,1,classic.com
DUCATI,60,,,,1,classic.com
DUCATI,748,,,,1,classic.com
DUCATI,749,,,,1,classic.com
DUCATI,750 F1,,,,1,classic.com
DUCATI,750 GT,,,,1,classic.com
DUCATI,750 IMOLA DESMO,,,,1,classic.com
DUCATI,750 SPORT,,,,1,classic.com
DUCATI,750 SPORT PASO,,,,1,classic.com
DUCATI,848,,,,1,classic.com
DUCATI,85,,,,1,classic.com
DUCATI,851,,,,1,classic.com
DUCATI,860,,,,1,classic.com
DUCATI,888,,,,1,classic.com
DUCATI,916,,,,1,classic.com
DUCATI,98,,,,1,classic.com
DUCATI,996,,,,1,classic.com
DUCATI,998,,,,1,classic.com
DUCATI,999,,,,1,classic.com
DUCATI,CRUISER,,,,1,classic.com
DUCATI,CUCCIOLO,,,,1,classic.com
DUCATI,DARMAH,,,,1,classic.com
DUCATI,DESERT X,,,,1,classic.com
DUCATI,DESMOSEDICI,,,,1,classic.com
DUCATI,DIAVEL,,,,1,classic.com
DUCATI,DUCATI NCR900 RACER,,,,1,classic.com
DUCATI,E 900,,,,1,classic.com
DUCATI,GRAN SPORT MARIANNA,,,,1,classic.com
DUCATI,HYPERMOTARD,,,,1,classic.com
DUCATI,HYPERSTRADA,,,,1,classic.com
DUCATI,MACH 1,,,,1,classic.com
DUCATI,MARK 3,,,,1,classic.com
DUCATI,MH900 EVOLUCIONE,,,,1,classic.com
DUCATI,MIKE HAILWOOD REPLICA,900,MILLE,,3,classic.com
DUCATI,MONSTER,,,,1,classic.com
DUCATI,MONZA,,,,1,classic.com
DUCATI,MONZA JUNIOR,,,,1,classic.com
DUCATI,MULTISTRADA,,,,1,classic.com
DUCATI,PANIGALE,899|959|V2|V4,1199|1299,,7,classic.com
DUCATI,PANTAH,,,,1,classic.com
DUCATI,PASO,,,,1,classic.com
DUCATI,ROAD 250,,,,1,classic.com
DUCATI,RT 450,,,,1,classic.com
DUCATI,SCRAMBLER,1ST GEN|2ND GEN,,,3,classic.com
DUCATI,SPORTCLASSICS,,,,1,classic.com
DUCATI,ST SERIES,,,,1,classic.com
DUCATI,STREETFIGHTER,848|V2|V4|V4S,BASE|S,,7,classic.com
DUCATI,SUPERSPORT,,,,1,classic.com
DUCATI,TT,,,,1,classic.com
DUESENBERG,II,,,,1,classic.com
DUESENBERG,MODEL A,,,,1,classic.com
DUESENBERG,MODEL D,,,,1,classic.com
DUESENBERG,MODEL J,,JN|SJ|SSJ,,5,classic.com
DUESENBERG,MODEL X,,,,1,classic.com
DUESENBERG,MODEL Y,,,,1,classic.com
DUESENBERG,REPLICA,,,,1,classic.com
EAGLE,PREMIER,,,,1,classic.com
EAGLE,SUMMIT,,,,1,classic.com
EAGLE,TALON,,,,1,classic.com
EAGLE,VISION,,,,1,classic.com
EDSEL,BERMUDA,,,,1,classic.com
EDSEL,CITATION,,,,1,classic.com
EDSEL,CORSAIR,,,,1,classic.com
EDSEL,PACER,,,,1,classic.com
EDSEL,RANGER,,,,1,classic.com
EDSEL,ROUNDUP,,,,1,classic.com
EDSEL,VILLAGER,,,,1,classic.com
EMW,327,,,,1,classic.com
EMW,340,,,,1,classic.com
ESSEX,FOUR,,,,1,classic.com
ESSEX,SIX,,,,1,classic.com
ESSEX,TERRAPLANE,,,,1,classic.com
FACEL VEGA,EXCELLENCE,,,,1,classic.com
FACEL VEGA,FACEL 6,,,,1,classic.com
FACEL VEGA,FACEL II,,,,1,classic.com
FACEL VEGA,FACEL III,,,,1,classic.com
FACEL VEGA,FACELLIA,,,,1,classic.com
FACEL VEGA,FV,,,,1,classic.com
FACEL VEGA,HK500,,,,1,classic.com
FACTORY FIVE,33 HOT ROD,,,,1,classic.com
FACTORY FIVE,35 PICKUP,,,,1,classic.com
FACTORY FIVE,818,,,,1,classic.com
FERRARI,12CILINDRI,,,,1,classic.com
FERRARI,166,,INTER|MM|S,,4,classic.com
FERRARI,195 INTER,,,,1,classic.com
FERRARI,208,,,,1,classic.com
FERRARI,212,,EUROPA|EXPORT|INTER,,4,classic.com
FERRARI,225 S,,,,1,classic.com
FERRARI,250,,EUROPA|EUROPA GT|GT BERLINETTA COMPETIZIONE|GT BERLINETTA LWB|GT BERLINETTA SWB|GT CABRIOLET PF SERIES I|GT CABRIOLET PF SERIES II|GT CALIFORNIA LWB|GT CALIFORNIA SWB|GT COUPE BOANO ELLENA|GT COUPE PF|GT COUPE PF SPECIALE|GT LUSSO|GTE 22|GTO|LM|MM|MONZA|RE CREATION|REPLICA|TESTA ROSSA,,22,classic.com
FERRARI,275,,GTB|GTB COMPETIZIONE SPECIALE|GTB4|GTBC|GTS|GTS4 NART SPIDER,,7,classic.com
FERRARI,288 GTO,,,,1,classic.com
FERRARI,290 MM,,,,1,classic.com
FERRARI,296,,CHALLENGE|GTB|GTS,,4,classic.com
FERRARI,308,,GTB|GTB QV|GTB VETRORESINA|GTBI|GTS|GTS QV|GTSI,,8,classic.com
FERRARI,312 PB,,,,1,classic.com
FERRARI,328,,GTB|GTS,,3,classic.com
FERRARI,330,,AMERICA|GT 22 SERIES I|GT 22 SERIES II|GTC|GTS,,6,classic.com
FERRARI,333 SP,,,,1,classic.com
FERRARI,335 S,,,,1,classic.com
FERRARI,348,,CHALLENGE|GT COMPETIZIONE|GTB|GTS|SERIE SPECIALE|TB|TS|ZAGATO ELABORAZIONE,SPIDER,10,classic.com
FERRARI,360,,CHALLENGE STRADALE|MANUAL CONVERSIONS|MODENA CHALLENGE|MODENA F1|MODENA MANUAL|N GT|SPIDER F1,SPIDER,9,classic.com
FERRARI,365,,CALIFORNIA|GT 22|GTC|GTC4|GTS,,6,classic.com
FERRARI,365 GT4 22 400 412,,365 GT4 22|400 AUTOMATIC|400 MANUAL|400I AUTOMATIC|400I MANUAL|412 AUTOMATIC|412 MANUAL|MEERA S,,9,classic.com
FERRARI,375 MM,,,,1,classic.com
FERRARI,375 PLUS,,,,1,classic.com
FERRARI,410 S,,,,1,classic.com
FERRARI,412 P,,,,1,classic.com
FERRARI,456,,GT|GTA|M GT|M GTA,,5,classic.com
FERRARI,458,GT3,CHALLENGE|SERGIO|SPECIALE|SPECIALE A,COUPE|SPIDER,8,classic.com
FERRARI,488,,70TH ANNIVERSARY|CHALLENGE|GT3GTE|GTB|PISTA|PISTA PILOTI FERRARI|PISTA SPIDER,SPIDER,9,classic.com
FERRARI,500 MONDIAL,,,,1,classic.com
FERRARI,500 TRC,,,,1,classic.com
FERRARI,512 TR,,,,1,classic.com
FERRARI,550,,BARCHETTA|MARANELLO,,4,classic.com
FERRARI,575M,,GTC|GTZ|MANUAL CONVERSIONS|MARANELLO F1|MARANELLO MANUAL|SUPERAMERICA F1|SUPERAMERICA MANUAL,,8,classic.com
FERRARI,599,SP30,60 F1|GTB F1|GTB MANUAL|GTO|GTZ|HGTE|MANUAL CONVERSIONS|SA APERTA|XX,,11,classic.com
FERRARI,612 SCAGLIETTI,F1,MANUAL|MANUAL CONVERSIONS|SESSANTA,,5,classic.com
FERRARI,735 LM 121 LM,,,,1,classic.com
FERRARI,750 MONZA,,,,1,classic.com
FERRARI,812,,COMPETIZIONE|GTS|SUPERFAST,,4,classic.com
FERRARI,AMERICA,,340 AMERICA|340 MM|342 AMERICA|375 AMERICA|400 SUPERAMERICA|410 SUPERAMERICA|500 SUPERFAST,,8,classic.com
FERRARI,BERLINETTA BOXER,,365 GT4 BB|512 BBLM|BB 512|BB 512I,,5,classic.com
FERRARI,CALIFORNIA,,30|BASE|T TWIN TURBO,,4,classic.com
FERRARI,DAYTONA,,365 GTB4|365 GTS4|COMPETIZIONE|REPLICA,,5,classic.com
FERRARI,DAYTONA SP3,,,,1,classic.com
FERRARI,DINO,,206 GT|206 S|208 GT4|246 GT|246 GTS|308 GT4,,7,classic.com
FERRARI,ENZO,,,,1,classic.com
FERRARI,F12,,70TH ANNIVERSARY|BERLINETTA|F60 AMERICA|TDF,,5,classic.com
FERRARI,F355,,BERLINETTA F1|BERLINETTA MANUAL|CHALLENGE|GTS F1|GTS MANUAL|MANUAL CONVERSIONS|SPIDER F1|SPIDER SERIE FIORANO,SPIDER,10,classic.com
FERRARI,F40,,,,1,classic.com
FERRARI,F40 LM,,,,1,classic.com
FERRARI,F430,F1|GT3,CHALLENGE|GTC|MANUAL|MANUAL CONVERSIONS|SCUDERIA|SCUDERIA SPIDER 16M,COUPE|SPIDER,13,classic.com
FERRARI,F50,,,,1,classic.com
FERRARI,F512 M,,,,1,classic.com
FERRARI,F8,,TRIBUTO,SPIDER,3,classic.com
FERRARI,FF,,,,1,classic.com
FERRARI,FORMULA 1,,,,1,classic.com
FERRARI,FXX,,,,1,classic.com
FERRARI,FXX K,,,,1,classic.com
FERRARI,GTC4LUSSO,V12,T,,3,classic.com
FERRARI,LAFERRARI,,APERTA,COUPE,3,classic.com
FERRARI,MONDIAL,,32 CABRIOLET|32 COUPE|8|QV CABRIOLET|QV COUPE|T CABRIOLET|T COUPE,,8,classic.com
FERRARI,MONZA SP,,,,1,classic.com
FERRARI,PORTOFINO,,BASE|M,,3,classic.com
FERRARI,PUROSANGUE,,,,1,classic.com
FERRARI,ROMA,,,COUPE|SPIDER,3,classic.com
FERRARI,SF90,,STRADALE|XX,SPIDER,4,classic.com
FERRARI,SP,,,,1,classic.com
FERRARI,TESTAROSSA,,,,1,classic.com
FERVES,RANGER,,,,1,classic.com
FIAT,1100,,,,1,classic.com
FIAT,1200,,1200 CABRIOLET|1200 COUPE|1500 AERODYNAMICA BERLINETTA|1500 S CABRIOLET|1500 S COUPE|1600 S CABRIOLET|1600 S COUPE|GRANLUCE|TV SPIDER,,10,classic.com
FIAT,1215 HP,,,,1,classic.com
FIAT,124,,ABARTH RALLY|BERLINA BERLINE|SPECIAL|SPORT COUPE|SPORT SPIDER,SEDAN|SPIDER,8,classic.com
FIAT,125,,,,1,classic.com
FIAT,126,,,,1,classic.com
FIAT,127,,,,1,classic.com
FIAT,128,,,,1,classic.com
FIAT,130,,,,1,classic.com
FIAT,1300 1500,,1300|1500|1500 TS,COUPE|SPIDER,7,classic.com
FIAT,131,,ABARTH RALLY RACE CAR|ABARTH RALLY STRADALE,,4,classic.com
FIAT,132,,,,1,classic.com
FIAT,1400 1900,,,,1,classic.com
FIAT,1500,,,,1,classic.com
FIAT,1800 2100,,,,1,classic.com
FIAT,2300,,,,1,classic.com
FIAT,238,,,,1,classic.com
FIAT,24 32 HP,,,,1,classic.com
FIAT,241,,,,1,classic.com
FIAT,242,,,,1,classic.com
FIAT,2800,,,,1,classic.com
FIAT,500,500,ABARTH|ABARTH 695 SS|ABARTH ASSETTO CORSE|E|GAMINE|JOLLY|JOLLY REPLICA|NUOVA 500|REPLICA|TOPOLINO,,15,classic.com
FIAT,501,,,,1,classic.com
FIAT,503,,,,1,classic.com
FIAT,505,,,,1,classic.com
FIAT,508 BALILLA,,,,1,classic.com
FIAT,508 C BALILLA 1100,,,,1,classic.com
FIAT,509,,,,1,classic.com
FIAT,510,,,,1,classic.com
FIAT,512,,,,1,classic.com
FIAT,514,,,,1,classic.com
FIAT,519,,,,1,classic.com
FIAT,520,,,,1,classic.com
FIAT,521,,,,1,classic.com
FIAT,522,,,,1,classic.com
FIAT,525,,,,1,classic.com
FIAT,60 HP,,,,1,classic.com
FIAT,600,,1000 TC|600D|600E|600L|600T|850 TC|JOLLY|MIRAFIORI|MULTIPLA|SAVIO JUNGLA|VIGNALE|VIOTTI COUPE|VIOTTI TORINO,,15,classic.com
FIAT,616,,,,1,classic.com
FIAT,625,,,,1,classic.com
FIAT,6602,,,,1,classic.com
FIAT,850,,LOMBARDI GRAND PRIX|SHELLETTE,COUPE|SPIDER|VAN,7,classic.com
FIAT,8V,,,,1,classic.com
FIAT,900T,,,,1,classic.com
FIAT,ABARTH,750,1600 SPYDER ALLEMANO|850 ALLEMANO|ABARTH 2200|BIALBERO MONOMILLE,,6,classic.com
FIAT,BARCHETTA,,,,1,classic.com
FIAT,BRAVO BRAVA,,,,1,classic.com
FIAT,CAMPAGNOLA,,1101|1107,,3,classic.com
FIAT,CINQUECENTO,,,,1,classic.com
FIAT,COUPE,,,,1,classic.com
FIAT,DINO,,20|24,COUPE|SPIDER,7,classic.com
FIAT,DUCATO,,,,1,classic.com
FIAT,FIORINO,,,,1,classic.com
FIAT,MAREA,,,,1,classic.com
FIAT,MODEL 56,,,,1,classic.com
FIAT,MORETTI SPORTIVA,,,,1,classic.com
FIAT,MULTIPLA,,,,1,classic.com
FIAT,PANDA,,,,1,classic.com
FIAT,PREMIO,,,,1,classic.com
FIAT,PUNTO,,,,1,classic.com
FIAT,RITMO,,,,1,classic.com
FIAT,SEICENTO,,,,1,classic.com
FIAT,TEMPRA,,,,1,classic.com
FIAT,TIPO,,,,1,classic.com
FIAT,TIPO 6,,,,1,classic.com
FIAT,UNO,,,,1,classic.com
FIAT,X19,,,,1,classic.com
FIBERFAB,AVENGER GT,,,,1,classic.com
FIBERFAB,AZTEC,,,,1,classic.com
FIBERFAB,CARIBEE,,,,1,classic.com
FIBERFAB,JAMAICAN,,,,1,classic.com
FIBERFAB,VALKYRIE,,,,1,classic.com
FISKER,KARMA,,,,1,classic.com
FISKER,LATIGO CS,,,,1,classic.com
FISKER,OCEAN,,,,1,classic.com
FISKER,TRAMONTO,,,,1,classic.com
FORCE INDIA,FORMULA 1,,,,1,classic.com
FORD,300,,,,1,classic.com
FORD,AEROSTAR,,,,1,classic.com
FORD,ANGLIA EUROPE,,,,1,classic.com
FORD,B SERIES,,,,1,classic.com
FORD,BREWSTER FORD,,,,1,classic.com
FORD,BRONCO,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|6TH GEN,BADLANDS|BIG BEND|BILL STROPPE EDITION|BLACK DIAMOND|DESERT RACER|EVERGLADES|FIRST EDITION|HENNESSEY|HERITAGE EDITION|OUTER BANKS|RAPTOR|SOFLO SUMMERTIME|STROPPE BAJA EDITION|WILDTRAK,PICKUP|ROADSTER|WAGON,27,classic.com
FORD,BRONCO II,,,,1,classic.com
FORD,C SERIES,,,,1,classic.com
FORD,CAPRI EUROPE,,MKI|MKII|MKIII,,5,classic.com
FORD,COMETE EUROPE,,,,1,classic.com
FORD,CONSUL EUROPE,,,,1,classic.com
FORD,CONTOUR,,,,1,classic.com
FORD,CORSAIR EUROPE,,,,1,classic.com
FORD,CORTINA,,,,1,classic.com
FORD,COUGAR,,,,1,classic.com
FORD,COUNTRY SEDAN,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|6TH GEN,,,7,classic.com
FORD,COUNTRY SQUIRE,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|6TH GEN|7TH GEN|8TH GEN,,,9,classic.com
FORD,COURIER,1ST GEN|2ND GEN,,,3,classic.com
FORD,CRESTLINE,,,,1,classic.com
FORD,CROWN VICTORIA,,,,1,classic.com
FORD,CUSTOM 300 500,1ST GEN|2ND GEN,,,3,classic.com
FORD,CUSTOM DELUXE DELUXE,,,,1,classic.com
FORD,CUSTOMLINE,1ST GEN|2ND GEN,,,3,classic.com
FORD,DEL RIO,,,,1,classic.com
FORD,DELUXE SUPER DELUXE,,SPORTSMAN,,4,classic.com
FORD,EARLY MODEL A,,,,1,classic.com
FORD,EARLY MODEL B,,,,1,classic.com
FORD,ECONOLINE,1ST GEN|2ND GEN|3RD GEN|4TH GEN,,,5,classic.com
FORD,EIFEL,,,,1,classic.com
FORD,ELITE,,,,1,classic.com
FORD,ESCORT EUROPE,MK1|MK2|MK3|MK4|MK5|MK6|RS1600|RS2000,MEXICO|MONTE CARLO|RS COSWORTH|TWIN CAM,,17,classic.com
FORD,ESCORT NORTH AMERICA,,,,1,classic.com
FORD,EXCURSION,,,,1,classic.com
FORD,EXP,,,,1,classic.com
FORD,EXPEDITION,1ST GEN|2ND GEN,,,3,classic.com
FORD,EXPLORER,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|6TH GEN,,,7,classic.com
FORD,EXPLORER SPORT TRAC,,,,1,classic.com
FORD,F SERIES,10TH GEN|11TH GEN|12TH GEN|13TH GEN|14TH GEN|1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|6TH GEN|7TH GEN|8TH GEN|9TH GEN|F100|F150|F250|F350,BOSS 54|F 1|F 100|F 2|F 250|F 3|F 350|F SUPER DUTY|FOOSE EDITION|HARLEY DAVIDSON EDITION|HEAVY DUTY|HENNESSEY|LIGHTNING|RAPTOR|RAPTOR R|ROUSH|SALEEN|SHELBY|SHELBY GT150|SVT LIGHTING|SVT RAPTOR|TONKA EDITION,,92,classic.com
FORD,F SERIES SUPER DUTY,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN,F 250|F 350|F 450|F 550|F 650|F 750,,34,classic.com
FORD,FAIRLANE,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|6TH GEN|7TH GEN,FAIRLANE CROWN VICTORIA|THUNDERBOLT,,12,classic.com
FORD,FAIRLANE 500 SKYLINER,,,,1,classic.com
FORD,FALCON,1ST GEN|2ND GEN|3RD GEN,INTERMEDIATE,,6,classic.com
FORD,FALCON AUSTRALIA,,,,1,classic.com
FORD,FESTIVA,,,,1,classic.com
FORD,FIESTA,MK1|MK2|MK3|MK4|MK5|MK6,ST,,9,classic.com
FORD,FOCUS,MK1 EU|MK1 US|MK2 EU|MK3|RS500,RS|SALEEN|ST|SVT,,15,classic.com
FORD,FORMULA FORD,,,,1,classic.com
FORD,GALAXIE,1ST GEN|2ND GEN|3RD GEN|4TH GEN,STARLINER|SUNLINER,,8,classic.com
FORD,GPA AMPHIBIOUS,,,,1,classic.com
FORD,GRANADA AMERICA,,,,1,classic.com
FORD,GRANADA EUROPE,,,,1,classic.com
FORD,GT,1ST GEN|2ND GEN,CARBON SERIES|COMPETITION SERIES|GTX1|HERITAGE EDITION|LIGHTWEIGHT|LIQUID CARBON|MK II|MK IV|STUDIO COLLECTION SERIES,,15,classic.com
FORD,GT40,,,,1,classic.com
FORD,GT40 REPLICA CONTINUATION,,,,1,classic.com
FORD,HOT ROD HI BOY,,,,1,classic.com
FORD,LTD,1ST GEN|2ND GEN|3RD GEN|4TH GEN,,,5,classic.com
FORD,LTD CROWN VICTORIA,,,,1,classic.com
FORD,LTD II,,,,1,classic.com
FORD,M151,,,,1,classic.com
FORD,MAINLINE,,,,1,classic.com
FORD,MAVERICK,,,,1,classic.com
FORD,MODEL 18 40,,,,1,classic.com
FORD,MODEL 48 68,,,,1,classic.com
FORD,MODEL A,,,,1,classic.com
FORD,MODEL AA,,,,1,classic.com
FORD,MODEL B,,,,1,classic.com
FORD,MODEL BB,,,,1,classic.com
FORD,MODEL C,,,,1,classic.com
FORD,MODEL C TEN,,,,1,classic.com
FORD,MODEL F,,,,1,classic.com
FORD,MODEL K,,,,1,classic.com
FORD,MODEL N,,,,1,classic.com
FORD,MODEL R,,,,1,classic.com
FORD,MODEL T,,,,1,classic.com
FORD,MODEL TT,,,,1,classic.com
FORD,MODEL Y,,,,1,classic.com
FORD,MONDEO,,,,1,classic.com
FORD,MUSTANG,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|6TH GEN|7TH GEN|P51|RS1|S 197 I|S 197 II|S281|S302,23L I4|302 BLACK LABEL|302 WHITE LABEL|302 YELLOW LABEL|360R|380R|427R|428R|429R|440A|450R|50L V8|50TH ANNIVERSARY|5XR|7 UP EDITION|80TH TRIBUTE EDITION|AFX|ASC MCLAREN|BARRETT JACKSON EDITION|BOSS 302|BOSS 302 LAGUNA SECA|BOSS 302 TRANS AM RACE CAR|BOSS 302S|BOSS 351|BOSS 429|BOYD CODDINGTON|BULLITT|CALIFORNIA SPECIAL|COBRA|COBRA JET LIGHTWEIGHT|DARK HORSE|DARK HORSE R|DARK HORSE SC|DAYTONA 500 PACE CAR|DRAG PAK|ECOBOOST|FEATURE EDITION|FOOSE STALLION|FORD PERFORMANCE RACE CARS|GHIA|GL|GLX|GT|GT ZAGATO ELABORAZIONE|GT350 20TH ANNIVERSARY|GTS|H281DG DAN GURNEY EDITION|H302 3V|H302 DARK HORSE|H302 SC|HENNESSEY|HERTZ PENSKE|HURST EDITION|IACOCCA|INDIANAPOLIS PACE CAR EDITION|INDY PACE CAR|JACK ROUSH EDITION|JACKHAMMER|KING PREMIER EDITION|LX|LX 38L V6|LX 50L V8|MACH 1|MCLAREN M81|OTHER VARIANTS|PETTYS GARAGE|RACECRAFT 420 S|REGENCY CONVERSIONS|REVENGE GT|ROUSH|RS|RTC|RTR|S281 3V|S281 EXTREME|S281 SC|S281 SUPERCHARGED|S281RF RED FLAG EDITION|S302 EXTREME|S302 EXTREME 25TH ANNIVERSARY|S302 PJ PARNELLI JONES EDITION|SA 40 SPEEDSTER|SAAC|SALEEN|SN 95|SN 99|SPORT|SSP|STAGE 1|STAGE 2|STAGE 3|STEVE MCQUEEN EDITION|SUMMER EDITION|SVO|SVT COBRA|SVT COBRA R|TRAKPAK|TURBO GT|TWISTER SPECIAL|WARRIOR,CONVERTIBLE|FASTBACK|HARDTOP|ROADSTER|SPEEDSTER,223,classic.com
FORD,NASCAR,,,,1,classic.com
FORD,ORION,,,,1,classic.com
FORD,P100,,,,1,classic.com
FORD,PARKLANE,,,,1,classic.com
FORD,PILOT EUROPE,,,,1,classic.com
FORD,PINTO,,,,1,classic.com
FORD,POPULAR,,,,1,classic.com
FORD,PRE WAR PICKUPS,,,,1,classic.com
FORD,PREFECT EUROPE,,,,1,classic.com
FORD,PROBE,,,,1,classic.com
FORD,PUMA,,BASE|RACING PUMA,,4,classic.com
FORD,RANCH WAGON,,,,1,classic.com
FORD,RANCHERO,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|6TH GEN|7TH GEN,,,8,classic.com
FORD,RANGER,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN,,,6,classic.com
FORD,RS200,,,,1,classic.com
FORD,SCORPIO,,,,1,classic.com
FORD,SHELBY MUSTANG,1ST GEN|2ND GEN|3RD GEN|4TH GEN|CS6|CS8|GT350|GT350H|GT350R|GT500|S 197 I|S 197 II,BARRETT JACKSON SHELBY GT|CARROLL SHELBY CENTENNIAL EDITION|CONTINUATION SERIES|ELEANOR TRIBUTE EDITION|GT|GT C|GT H|GT350TA|GT500 50TH ANNIVERSARY EDITION SUPER SNAKE|GT500 CODE RED|GT500 SUPER SNAKE|GT500KR|GTS|GTSC|SHELBY 1000|SHELBY GT|SHELBY SIGNATURE EDITION|SUPER SNAKE|SUPER SNAKE SPEEDSTER|TERLINGUA,,56,classic.com
FORD,SIERRA,,RS COSWORTH|RS500 COSWORTH|SAPPHIRE RS COSWORTH,,6,classic.com
FORD,SQUIRE EUROPE,,,,1,classic.com
FORD,STANDARD DELUXE,,,,3,classic.com
FORD,T BUCKET HOT ROD,,,,1,classic.com
FORD,TAUNUS EUROPE,,,,1,classic.com
FORD,TAURUS,1ST GEN|2ND GEN|3RD GEN|4TH GEN|5TH GEN|6TH GEN,,,7,classic.com
FORD,TELSTAR,,,,1,classic.com
FORD,TEMPO,,,,1,classic.com
FORD,THAMES EUROPE,,,,1,classic.com
